1	13679.49756	13378.593824	-18488.544504
1	11494.447813	13493.995202	-19835.560177
1	9184.942087	13731.453046	-20842.850399
1	6797.255019	14101.081806	-21492.932396
1	4379.517876	14605.066701	-21774.398825
1	1980.058406	15237.497096	-21682.128494
1	-354.266596	15984.522728	-21217.393091
1	-2579.683176	16824.828508	-20387.856891
1	-4656.995348	17730.411408	-19207.46797
1	-6552.906239	18667.631179	-17696.241191
1	-8241.114236	19598.495855	-15879.935002
1	-9703.141335	20482.133416	-13789.626049
1	-10928.860965	21276.393271	-11461.187527
1	-11916.703988	21939.515552	-8934.679211
1	-12673.534114	22431.802908	-6253.659036
1	-13214.196952	22717.228843	-3464.427952
1	-13560.759983	22764.918599	-615.221399
1	-13741.473208	22550.443252	2244.637806
1	-13789.491592	22056.874829	5065.609322
1	-13741.410234	21275.559646	7798.811335
1	-13635.670847	20206.578307	10396.885927
1	-13510.903478	18858.87336	12814.837092
1	-13404.26997	17250.039052	15010.82527
1	-13349.875552	15405.781217	16946.903269
1	-13377.312	13359.068596	18589.67983
1	-13510.39028	11149.009147	19910.898747
1	-13766.112713	8819.495761	20887.92337
1	-14153.924794	6417.674685	21504.118418
1	-14675.275467	3992.296636	21749.123222
1	-15323.502135	1592.014749	21619.012701
1	-16084.043826	-736.304858	21116.344622
1	-16934.97297	-2949.195217	20250.093744
1	-17847.82387	-5008.062092	19035.47549
1	-18788.684599	-6880.463676	17493.663617
1	-19719.50907	-8541.14893	15651.408022
1	-20599.597879	-9972.816676	13540.560388
1	-21387.190363	-11166.568485	11197.516603
1	-22041.106458	-12122.040193	8662.586107
1	-22522.375344	-12847.209118	5979.299192
1	-22795.788754	-13357.886268	3193.664079
1	-22831.319881	-13676.914635	353.386128
1	-22605.354126	-13833.105525	-2492.938062
1	-22101.685305	-13859.954641	-5296.638752
1	-21312.239511	-13794.187471	-8009.790357
1	-20237.499348	-13674.189968	-10586.015137
1	-18886.612258	-13538.384505	-12981.260735
1	-17277.178569	-13423.613134	-15154.539541
1	-15434.726681	-13363.589756	-17068.618339
1	-13391.894365	-13387.480297	-18690.647448
1	-11187.346107	-13518.665248	-19992.719393
1	-8864.466316	-13773.732272	-20952.348011
1	-6469.876618	-14161.738071	-21552.859978
1	-4051.832228	-14683.768788	-21783.691836
1	-1658.557177	-15332.817097	-21640.586856
1	663.41922	-16093.98228	-21125.687424
1	2870.861882	-16944.987348	-20247.520092
1	4925.304658	-17856.995072	-19020.872082
1	6794.343714	-18795.693157	-17466.559705
1	8452.69957	-19722.608109	-15611.091016
1	9883.006267	-20596.598005	-13486.226956
1	11076.296399	-21375.466938	-11128.447181
1	12032.162396	-22017.63851	-8578.328798
1	12758.586993	-22483.822848	-5879.848133
1	13271.448943	-22738.611261	-3079.617494
1	13593.722982	-22751.935046	-226.070493
1	13754.405424	-22500.329929	2631.38912
1	13787.207946	-21967.95512	5443.259142
1	13729.071683	-21147.32559	8160.814509
1	13618.561072	-20039.727672	10736.969929
1	13494.20189	-18655.300773	13127.112915
1	13392.83015	-17012.781471	15289.891231
1	13348.017975	-15138.919896	17187.939755
1	13388.639316	-13067.591408	18788.533257
1	13537.632464	-10838.638707	20064.153215
1	13811.00816	-8496.490132	20992.958801
1	14217.141986	-6088.608484	21559.154246
1	14756.378166	-3663.831073	21753.246984
1	15420.959336	-1270.665529	21572.193216
1	16195.283918	1044.392863	21019.429691
1	17056.479836	3238.457919	20104.792629
1	17975.271033	5273.702839	18844.326645
1	18917.102067	7118.609633	17259.988427
1	19843.476314	8748.971433	15379.251489
1	20713.45542	10148.611215	13234.61992
1	21485.261769	11309.791552	10863.060223
1	22117.922201	12233.30187	8305.361529
1	22572.889958	12928.221956	5605.435357
1	22815.583014	13411.372666	2809.566808
1	22816.780329	13706.476466	-34.370377
1	22553.823174	13843.061149	-2877.722107
1	22011.576236	13855.14965	-5671.872642
1	21183.112037	13779.786461	-8369.060746
1	20070.092892	13655.457321	-10923.180494
1	18682.835639	13520.462556	-13290.554282
1	17040.056466	13411.306183	-15430.666057
1	15168.304786	13361.162156	-17306.843344
2	11710.206121	-14028.432583	19327.291623
2	13825.468334	-13900.915336	17910.15807
2	15772.848019	-13860.573196	16184.651775
2	17515.995234	-13882.285531	14179.105561
2	19024.564011	-13935.754868	11927.029458
2	20275.296	-13986.77286	9466.608654
2	21252.847777	-13998.674387	6840.091538
2	21950.321536	-13933.924229	4093.074289
2	22369.469988	-13755.7725	1273.692631
